Player_ID,LexTale,Game_Version,Game_Level,Phrase_Condition,Question_num,Answer,Reaction_Time
39,19,1,5,4,204,FALSE,1.2
39,19,1,5,4,205,TRUE,1
39,19,1,5,4,206,FALSE,1.37
39,19,1,5,4,207,FALSE,0.73
39,19,1,5,4,192,TRUE,0.8
39,19,1,5,4,193,TRUE,1.13
39,19,1,5,4,194,TRUE,0.7
39,19,1,5,4,195,TRUE,0.73
39,19,1,5,4,196,TRUE,0.87
39,19,1,5,4,197,FALSE,0.8
39,19,1,5,4,198,FALSE,1.13
39,19,1,5,4,199,TRUE,0.63
39,19,1,5,4,200,TRUE,0.73
39,19,1,5,4,201,TRUE,1.5
39,19,1,5,4,202,TRUE,0.5
39,19,1,5,4,203,FALSE,0.8
39,19,1,5,4,204,FALSE,0.96
39,19,1,5,4,205,FALSE,3.4
39,19,1,5,4,206,FALSE,1.37
39,19,1,5,4,207,TRUE,0.8
39,19,1,5,4,208,TRUE,4.2
39,19,1,5,4,209,FALSE,1.83
39,19,1,5,4,210,TRUE,3.17
39,19,1,5,4,211,TRUE,1.4
39,19,1,5,4,212,TRUE,4.5
39,19,1,5,4,213,TRUE,0.64
39,19,1,5,4,214,TRUE,0.9
39,19,1,5,4,215,TRUE,1.24
39,19,1,5,4,216,TRUE,0.73
39,19,1,5,4,217,TRUE,0.7
39,19,1,5,4,218,TRUE,1.27
39,19,1,5,4,219,TRUE,1.17
39,19,1,5,4,220,TRUE,1.43
39,19,1,5,4,221,TRUE,1.63
39,19,1,5,4,222,TRUE,0.87
39,19,1,5,4,223,FALSE,1.77
39,19,1,5,4,224,TRUE,3.93
39,19,1,5,4,225,FALSE,0.83
39,19,1,5,4,226,FALSE,2.43
39,19,1,5,4,227,TRUE,0.6
39,19,1,5,4,228,TRUE,1.5
39,19,1,5,4,229,FALSE,1.53
39,19,1,5,4,230,TRUE,0.57
39,19,1,5,4,231,TRUE,3.5
39,19,1,5,4,232,TRUE,3.67
39,19,1,5,4,233,TRUE,2.9
39,19,1,5,4,234,TRUE,1.9
39,19,1,5,4,235,TRUE,3.33
39,19,1,5,4,236,FALSE,3
39,19,1,5,4,237,TRUE,0.6
39,19,1,5,4,238,FALSE,2.2
39,19,1,5,4,239,TRUE,1.03
39,19,1,5,4,192,FALSE,0.6
39,19,1,5,4,193,TRUE,1.8
39,19,1,5,4,194,TRUE,1.67
39,19,1,5,4,195,TRUE,3.73
39,19,1,5,4,196,TRUE,3.9
39,19,1,5,4,197,FALSE,2.23
39,19,1,5,4,198,FALSE,2.23
39,19,1,5,4,199,TRUE,0.63
39,19,1,5,4,200,FALSE,2.1
39,19,1,5,4,192,FALSE,1.6
39,19,1,5,4,192,TRUE,1.5
39,19,1,5,4,193,FALSE,0.87
39,19,1,5,4,194,FALSE,1.23
39,19,1,5,4,195,FALSE,1.07
39,19,1,5,4,196,TRUE,1.23
39,19,1,5,4,197,TRUE,0.53
39,19,1,5,4,198,TRUE,0.47
39,19,1,5,4,199,TRUE,0.3
39,19,1,5,4,200,FALSE,0.8
39,19,1,5,4,201,FALSE,1.47
39,19,1,5,4,202,TRUE,0.1
39,19,1,5,4,203,TRUE,0.56
39,19,1,5,4,204,FALSE,0.3
39,19,1,5,4,205,TRUE,0.57
39,19,1,5,4,206,TRUE,0.13
39,19,1,5,4,207,TRUE,0.67
39,19,1,5,4,208,TRUE,1.5
39,19,1,5,4,209,FALSE,0.33
39,19,1,5,4,210,FALSE,0.3
39,19,1,5,4,211,TRUE,0.3
39,19,1,5,4,212,TRUE,0.23
39,19,1,5,4,213,TRUE,0.2
39,19,1,5,4,214,TRUE,0.33
39,19,1,5,4,215,TRUE,0.6
39,19,1,5,4,216,TRUE,0.57
39,19,1,5,4,217,TRUE,0.36
39,19,1,5,4,218,TRUE,0.97
39,19,1,5,4,219,TRUE,1.5
39,19,1,5,4,220,TRUE,1.3
39,19,1,5,4,221,TRUE,0.8
39,19,1,5,4,222,FALSE,1.47
39,19,1,5,4,223,FALSE,0.4
39,19,1,5,4,224,FALSE,0.44
39,19,1,5,4,225,FALSE,0.07
39,19,1,5,4,226,FALSE,0.86
39,19,1,5,4,227,TRUE,0.2
39,19,1,5,4,228,FALSE,0.5
39,19,1,5,4,229,TRUE,0.23
39,19,1,5,4,230,FALSE,0.16
39,19,1,5,4,231,FALSE,0.2
39,19,1,5,4,232,FALSE,0.43
39,19,1,5,4,233,TRUE,0.7
39,19,1,5,4,234,FALSE,0.1
39,19,1,5,4,235,FALSE,0.2
39,19,1,5,4,236,TRUE,0.37
39,19,1,5,4,237,FALSE,0.6
39,19,1,5,4,238,FALSE,0.1
39,19,1,5,4,239,TRUE,0.17
39,19,1,5,4,192,TRUE,1.1
39,19,1,5,4,193,TRUE,0.3
39,19,1,5,4,194,TRUE,0.67
39,19,1,5,4,195,TRUE,0.03
39,19,1,5,4,196,TRUE,0.2
39,19,1,5,4,197,TRUE,0.54
39,19,1,5,4,198,TRUE,0.4
39,19,1,5,4,199,TRUE,0.43
39,19,1,5,4,200,TRUE,0.06
39,19,1,5,4,201,TRUE,0.07
39,19,1,5,4,202,TRUE,0.03
39,19,1,5,4,203,TRUE,0.27
39,19,1,5,4,204,TRUE,0.73
39,19,1,5,4,205,TRUE,0.63
39,19,1,5,4,206,TRUE,0.4
39,19,1,5,4,207,TRUE,0.7
39,19,1,5,4,208,TRUE,0.4
39,19,1,5,4,209,TRUE,0.17
39,19,1,5,4,210,TRUE,0.13
39,19,1,5,4,211,TRUE,0.43
39,19,1,5,4,212,TRUE,0.2
39,19,1,5,4,213,TRUE,0.43
39,19,1,5,4,214,TRUE,0.9
39,19,1,5,4,215,FALSE,0.27
39,19,1,5,4,216,TRUE,0.43
39,19,1,5,4,217,TRUE,0.3
39,19,1,5,4,218,TRUE,0.43
39,19,1,5,4,219,TRUE,0.07
39,19,1,5,4,220,TRUE,0.3
39,19,1,5,4,221,TRUE,0.67
39,19,1,5,4,222,TRUE,0.27
39,19,1,5,4,223,TRUE,0.93
39,19,1,5,4,224,TRUE,1.03
39,19,1,5,4,225,TRUE,0.2
39,19,1,5,4,226,FALSE,0.57
39,19,1,5,4,227,TRUE,0.2
39,19,1,5,4,228,TRUE,0.6
39,19,1,5,4,229,TRUE,0.87
39,19,1,5,4,230,FALSE,1.5
39,19,1,5,4,231,TRUE,0.2
39,19,1,5,4,232,TRUE,1.17
39,19,1,5,4,233,TRUE,0.17
39,19,1,5,4,234,TRUE,0.6
39,19,1,5,4,235,TRUE,0.27
39,19,1,5,4,236,TRUE,0.4
39,19,1,5,4,237,TRUE,0.44
39,19,1,5,4,238,TRUE,0.27
39,19,1,5,4,239,TRUE,0.27
39,19,1,6,4,240,TRUE,2.33
39,19,1,6,3,241,TRUE,2.04
39,19,1,6,4,242,TRUE,2.3
39,19,1,6,4,243,FALSE,1.57
39,19,1,6,3,244,TRUE,0.83
39,19,1,6,4,245,TRUE,0.63
39,19,1,6,4,246,TRUE,1
39,19,1,6,3,247,FALSE,1.13
39,19,1,6,3,248,TRUE,0.3
39,19,1,6,4,249,TRUE,1.14
39,19,1,6,4,250,FALSE,2.97
39,19,1,6,4,251,TRUE,1.37
39,19,1,6,3,252,TRUE,1.1
39,19,1,6,4,253,TRUE,5.57
39,19,1,6,3,254,TRUE,1.43
39,19,1,6,4,255,FALSE,2.33
39,19,1,6,3,256,TRUE,1.9
39,19,1,6,4,257,FALSE,2.37
39,19,1,6,3,258,FALSE,1.37
39,19,1,6,3,259,TRUE,1.03
39,19,1,6,3,260,TRUE,0.87
39,19,1,6,3,261,TRUE,0.74
39,19,1,6,3,262,TRUE,0.3
39,19,1,6,4,263,TRUE,0.83
39,19,1,6,4,264,TRUE,1.63
39,19,1,6,3,265,TRUE,0.8
39,19,1,6,3,266,TRUE,1.37
39,19,1,6,3,267,TRUE,0.66
39,19,1,6,4,268,FALSE,1
39,19,1,6,4,269,FALSE,2.93
39,19,1,6,4,270,TRUE,0.97
39,19,1,6,4,271,FALSE,0.93
39,19,1,6,4,272,FALSE,1.2
39,19,1,6,4,273,TRUE,0.83
39,19,1,6,3,274,TRUE,0.7
39,19,1,6,4,275,TRUE,3.64
39,19,1,6,3,276,TRUE,1.5
39,19,1,6,4,277,TRUE,0.5
39,19,1,6,3,278,TRUE,0.43
39,19,1,6,3,279,TRUE,0.67
39,19,1,6,3,280,FALSE,1.2
39,19,1,6,3,281,TRUE,0.53
39,19,1,6,4,282,FALSE,0.37
39,19,1,6,3,283,FALSE,0.47
39,19,1,6,3,284,TRUE,1.9
39,19,1,6,4,285,TRUE,1.27
39,19,1,6,3,286,FALSE,0.7
39,19,1,6,4,287,TRUE,0.36
39,19,1,6,4,240,TRUE,1.1
39,19,1,6,3,241,TRUE,0.7
39,19,1,6,4,242,TRUE,0.27
39,19,1,6,4,243,TRUE,1
39,19,1,6,3,244,TRUE,0.43
39,19,1,6,4,245,TRUE,0.26
39,19,1,6,4,246,TRUE,0.4
39,19,1,6,3,247,TRUE,1.03
39,19,1,6,3,248,TRUE,0.3
39,19,1,6,4,249,TRUE,0.3
39,19,1,6,4,250,FALSE,1.66
39,19,1,6,4,251,TRUE,0.37
39,19,1,6,3,252,TRUE,0.06
39,19,1,6,4,253,TRUE,0.47
39,19,1,6,3,254,TRUE,0.37
39,19,1,6,4,255,TRUE,2.5
39,19,1,6,3,256,TRUE,0.93
39,19,1,6,4,257,FALSE,1.64
39,19,1,6,3,258,TRUE,1.9
39,19,1,6,3,259,TRUE,1.46
39,19,1,6,3,260,TRUE,0.36
39,19,1,6,3,261,TRUE,0.27
39,19,1,6,3,262,TRUE,0.1
39,19,1,6,4,263,TRUE,0.47
39,19,1,6,4,264,TRUE,0.53
39,19,1,6,3,265,TRUE,0.43
39,19,1,6,3,266,TRUE,0.27
39,19,1,6,3,267,TRUE,0.73
39,19,1,6,4,268,TRUE,0.13
39,19,1,6,4,269,TRUE,0.17
39,19,1,6,4,270,TRUE,0.23
39,19,1,6,4,271,TRUE,0.3
39,19,1,6,4,272,TRUE,0.27
39,19,1,6,4,273,TRUE,0.2
39,19,1,6,3,274,TRUE,0.07
39,19,1,6,4,275,TRUE,0.5
39,19,1,6,3,276,TRUE,0.3
39,19,1,6,4,277,TRUE,0.8
39,19,1,6,3,278,TRUE,0.23
39,19,1,6,3,279,TRUE,0.33
39,19,1,6,3,280,TRUE,0.17
39,19,1,6,3,281,TRUE,0.13
39,19,1,6,4,282,TRUE,0.33
39,19,1,6,3,283,TRUE,0.17
39,19,1,6,3,284,TRUE,0.23
39,19,1,6,4,285,TRUE,0.2
39,19,1,6,3,286,TRUE,0.13
39,19,1,6,4,287,FALSE,0.1
39,19,1,7,2,288,FALSE,2.18
39,19,1,7,1,289,TRUE,1.6
39,19,1,7,2,290,TRUE,1.57
39,19,1,7,1,291,TRUE,2.08
39,19,1,7,2,292,TRUE,0.95
39,19,1,7,2,293,TRUE,0.78
39,19,1,7,4,294,TRUE,0.85
39,19,1,7,1,295,TRUE,0.55
39,19,1,7,1,296,TRUE,0.88
39,19,1,7,4,297,TRUE,0.85
39,19,1,7,4,298,TRUE,1.2
39,19,1,7,2,299,TRUE,0.82
39,19,1,7,1,300,TRUE,1.02
39,19,1,7,3,301,TRUE,0.85
39,19,1,7,4,302,FALSE,1.08
39,19,1,7,3,303,TRUE,1.65
39,19,1,7,2,304,TRUE,1.62
39,19,1,7,3,305,TRUE,0.98
39,19,1,7,2,306,TRUE,1.35
39,19,1,7,1,307,TRUE,1.73
39,19,1,7,3,308,TRUE,0.75
39,19,1,7,3,309,TRUE,0.6
39,19,1,7,2,310,TRUE,1.33
39,19,1,7,1,311,TRUE,0.82
39,19,1,7,3,312,TRUE,0.28
39,19,1,7,4,313,FALSE,1.27
39,19,1,7,1,314,TRUE,1
39,19,1,7,3,315,TRUE,0.32
39,19,1,7,2,316,TRUE,0.92
39,19,1,7,1,317,TRUE,1.55
39,19,1,7,1,318,TRUE,1.22
39,19,1,7,1,319,TRUE,0.65
39,19,1,7,3,320,TRUE,0.97
39,19,1,7,2,321,TRUE,1.42
39,19,1,7,4,322,FALSE,0.77
39,19,1,7,4,323,TRUE,1.42
39,19,1,7,3,324,TRUE,0.3
39,19,1,7,3,325,TRUE,0.58
39,19,1,7,4,326,FALSE,1.47
39,19,1,7,4,327,FALSE,1.12
39,19,1,7,3,328,TRUE,1.58
39,19,1,7,2,329,TRUE,1.43
39,19,1,7,3,330,TRUE,0.7
39,19,1,7,1,331,TRUE,1.32
39,19,1,7,2,332,TRUE,1.33
39,19,1,7,4,333,TRUE,1.2
39,19,1,7,4,334,FALSE,1.38
39,19,1,7,4,335,TRUE,0.73
39,19,1,8,1,336,TRUE,1.22
39,19,1,8,1,337,TRUE,0.33
39,19,1,8,2,338,TRUE,0.88
39,19,1,8,2,339,TRUE,0.82
39,19,1,8,3,340,TRUE,1.57
39,19,1,8,2,341,TRUE,0.8
39,19,1,8,2,342,TRUE,0.85
39,19,1,8,2,343,TRUE,0.8
39,19,1,8,3,344,FALSE,0.77
39,19,1,8,1,345,TRUE,0.58
39,19,1,8,1,346,TRUE,0.38
39,19,1,8,1,347,TRUE,0.78
39,19,1,8,2,348,TRUE,0.52
39,19,1,8,4,349,FALSE,0.73
39,19,1,8,4,350,TRUE,1.7
39,19,1,8,2,351,TRUE,1.38
39,19,1,8,3,352,TRUE,0.82
39,19,1,8,3,353,TRUE,0.23
39,19,1,8,4,354,FALSE,0.82
39,19,1,8,3,355,TRUE,0.2
39,19,1,8,1,356,TRUE,0.43
39,19,1,8,3,357,TRUE,0.43
39,19,1,8,4,358,TRUE,1.35
39,19,1,8,4,359,FALSE,1.43
39,19,1,8,4,360,FALSE,1.07
39,19,1,8,4,361,TRUE,1.12
39,19,1,8,3,362,TRUE,0.08
39,19,1,8,3,363,TRUE,0.4
39,19,1,8,4,364,TRUE,0.47
39,19,1,8,4,365,TRUE,0.9
39,19,1,8,2,366,TRUE,0.87
39,19,1,8,1,367,TRUE,0.5
39,19,1,8,4,368,FALSE,0.72
39,19,1,8,3,369,TRUE,1.47
39,19,1,8,4,370,TRUE,1.05
39,19,1,8,1,371,TRUE,0.62
39,19,1,8,2,372,TRUE,0.68
39,19,1,8,1,373,FALSE,0.73
39,19,1,8,3,374,TRUE,0.6
39,19,1,8,2,375,TRUE,1.87
39,19,1,8,1,376,TRUE,0.75
39,19,1,8,3,377,TRUE,0.48
39,19,1,8,1,378,TRUE,1
39,19,1,8,1,379,TRUE,0.38
39,19,1,8,3,380,TRUE,0.35
39,19,1,8,2,381,FALSE,0.28
39,19,1,8,4,382,TRUE,0.52
39,19,1,8,2,383,TRUE,0.37
40,7,1,1,1,0,TRUE,9.72
40,7,1,1,1,1,TRUE,1.65
40,7,1,1,1,2,TRUE,0.88
40,7,1,1,1,3,TRUE,0.78
40,7,1,1,1,4,TRUE,0.94
40,7,1,1,1,5,TRUE,0.78
40,7,1,1,1,6,TRUE,0.97
40,7,1,1,1,7,TRUE,0.86
40,7,1,1,1,8,TRUE,0.95
40,7,1,1,1,9,TRUE,4.35
40,7,1,1,1,10,TRUE,1.29
40,7,1,1,1,11,TRUE,0.97
40,7,1,1,1,12,TRUE,0.88
40,7,1,1,1,13,TRUE,1.1
40,7,1,1,1,14,TRUE,0.69
40,7,1,1,1,15,TRUE,0.65
40,7,1,1,1,16,TRUE,1.22
40,7,1,1,1,17,TRUE,2.41
40,7,1,1,1,18,TRUE,0.71
40,7,1,1,1,19,TRUE,0.67
40,7,1,1,1,20,TRUE,0.82
40,7,1,1,1,21,TRUE,0.92
40,7,1,1,1,22,TRUE,0.99
40,7,1,1,1,23,TRUE,0.63
40,7,1,1,1,24,TRUE,0.75
40,7,1,1,1,25,TRUE,0.9
40,7,1,1,1,26,TRUE,1.01
40,7,1,1,1,27,TRUE,0.65
40,7,1,1,1,28,TRUE,0.86
40,7,1,1,1,29,TRUE,0.91
40,7,1,1,1,30,TRUE,0.73
40,7,1,1,1,31,TRUE,0.76
40,7,1,1,1,32,TRUE,0.78
40,7,1,1,1,33,TRUE,0.65
40,7,1,1,1,34,TRUE,0.68
40,7,1,1,1,35,TRUE,1.07
40,7,1,1,1,36,TRUE,0.87
40,7,1,1,1,37,TRUE,0.69
40,7,1,1,1,38,TRUE,0.83
40,7,1,1,1,39,TRUE,0.63
40,7,1,1,1,40,TRUE,0.77
40,7,1,1,1,41,TRUE,0.56
40,7,1,1,1,42,TRUE,1.19
40,7,1,1,1,43,TRUE,0.94
40,7,1,1,1,44,TRUE,0.62
40,7,1,1,1,45,TRUE,0.94
40,7,1,1,1,46,TRUE,0.56
40,7,1,1,1,47,TRUE,0.91
40,7,1,2,2,48,TRUE,1.92
40,7,1,2,2,49,TRUE,1.03
40,7,1,2,2,50,TRUE,1.06
40,7,1,2,2,51,TRUE,0.8
40,7,1,2,2,52,TRUE,0.97
40,7,1,2,2,53,TRUE,0.67
40,7,1,2,2,54,TRUE,1.6
40,7,1,2,2,55,TRUE,0.68
40,7,1,2,2,56,TRUE,0.78
40,7,1,2,2,57,TRUE,0.62
40,7,1,2,2,58,TRUE,1.05
40,7,1,2,2,59,TRUE,1.09
40,7,1,2,2,60,TRUE,0.69
